PLAYER_ID,PLAYER_NAME,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV,EFG_PCT,TS_PCT,GP_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,STL_RANK,BLK_RANK,TOV_RANK,PF_RANK,PTS_RANK,AST_TOV_RANK,STL_TOV_RANK,EFG_PCT1,TS_PCT1
78139,Purvis Short,842,24549.0,5934,12507,0.474,125.0,443.0,0.282,2614,3174,0.824,1424.0,2201.0,3625.0,2123,878.0,178.0,1720.0,2479,14607,1.234,0.51,0.479,0.525,367,322,138,144,1029,933,880,1769,238,279,672,251,490,480,430,251,854,201,221,170,1856,1886,1817,1599
76981,Spencer Haywood,760,25600.0,5790,12447,0.465,1.0,8.0,0.125,3011,3766,0.8,1493.0,3228.0,7038.0,1351,355.0,629.0,716.0,2167,14592,0.615,0.236,0.465,0.517,524,289,149,150,1264,2498,2547,2591,175,184,1003,227,264,117,739,889,220,774,340,171,3108,3308,2182,1834
275,Allan Houston,839,28310.0,5337,12017,0.444,1305.0,3247.0,0.402,2572,2979,0.863,353.0,2081.0,2434.0,1990,566.0,139.0,1760.0,2062,14551,1.131,0.322,0.498,0.546,371,215,194,161,1859,78,108,178,243,308,304,1142,532,799,473,547,1002,184,384,172,2025,3008,1320,1009
200794,Paul Millsap,1085,30499.0,5455,11158,0.489,541.0,1588.0,0.341,3085,4190,0.736,2343.0,5330.0,7673.0,2378,1327.0,1045.0,1829.0,3248,14536,1.3,0.726,0.513,0.559,99,156,177,208,787,408,393,978,164,142,2167,62,73,87,367,75,97,165,52,173,1714,862,929,723
78049,Bill Russell,963,40726.0,5687,12930,0.44,,,,3148,5614,0.561,,,21620.0,4100,,,,2592,14522,,,0.44,0.471,194,35,161,130,1988,3711,3711,3711,155,62,4133,4015,4015,2,121,4015,4015,3813,174,174,3813,3813,2843,3044
201933,Blake Griffin,765,24384.0,5419,10988,0.493,538.0,1639.0,0.328,3137,4508,0.696,1487.0,4622.0,6109.0,3055,626.0,359.0,1732.0,2058,14513,1.764,0.361,0.518,0.559,515,331,183,219,734,410,374,1227,157,114,2810,229,118,183,232,458,425,197,390,175,995,2795,834,719
202695,Kawhi Leonard,724,22961.0,5261,10565,0.498,1164.0,2977.0,0.391,2808,3268,0.859,865.0,3735.0,4600.0,2203,1237.0,467.0,1197.0,1210,14494,1.84,1.033,0.553,0.604,597,389,197,247,669,114,142,246,201,263,331,510,197,328,405,86,308,434,1009,176,909,275,370,222
202689,Kemba Walker,750,24810.0,4999,11954,0.418,1670.0,4642.0,0.36,2818,3354,0.84,418.0,2413.0,2831.0,3938,923.0,282.0,1574.0,1111,14486,2.502,0.586,0.488,0.539,541,313,231,165,2633,39,33,670,198,250,486,1024,427,668,131,228,557,261,1086,177,339,1441,1559,1180
765,Hersey Hawkins,983,32037.0,4889,10612,0.461,1226.0,3108.0,0.394,3466,3985,0.87,825.0,2729.0,3554.0,2860,1622.0,302.0,1828.0,2043,14470,1.565,0.887,0.518,0.585,172,127,239,243,1371,99,122,226,121,160,281,533,353,493,265,31,511,167,401,178,1291,492,821,361
894,Ricky Pierce,969,23669.0,5391,10925,0.493,296.0,920.0,0.322,3389,3871,0.875,864.0,1432.0,2296.0,1826,768.0,147.0,1453.0,2213,14467,1.257,0.529,0.507,0.573,187,358,188,224,729,620,589,1325,133,172,242,512,832,851,524,326,974,311,316,179,1793,1780,1064,504
393,Rod Strickland,1094,33635.0,5418,11928,0.454,195.0,691.0,0.282,3432,4759,0.721,1172.0,2912.0,4084.0,7987,1616.0,215.0,2862.0,2048,14463,2.791,0.565,0.462,0.516,93,104,184,169,1560,777,711,1768,125,98,2393,342,323,404,14,34,736,35,398,180,208,1560,2273,1891
600001,Nate Thurmond,964,35881.0,5521,13105,0.421,,,,3395,5089,0.667,744.0,1827.0,14464.0,2575,125.0,553.0,,2624,14437,,,0.421,0.47,192,72,172,124,2548,3711,3711,3711,130,82,3181,591,639,11,314,1639,250,3813,161,181,3813,3813,3208,3071
78510,Jojo White,837,29941.0,6169,13884,0.444,1.0,6.0,0.167,2060,2471,0.834,472.0,1468.0,3345.0,4095,686.0,112.0,504.0,2056,14399,1.651,0.452,0.444,0.481,374,167,121,98,1852,2498,2646,2426,378,427,538,929,806,543,122,401,1146,1045,391,182,1155,2277,2742,2842
201145,Jeff Green,1212,33189.0,5190,11530,0.45,1192.0,3535.0,0.337,2802,3484,0.804,1001.0,3869.0,4870.0,1777,758.0,591.0,1581.0,2496,14374,1.124,0.479,0.502,0.55,44,111,205,186,1671,106,84,1037,202,225,923,423,181,296,537,337,233,256,213,183,2042,2132,1187,917
2744,Al Jefferson,915,26298.0,6161,12344,0.499,8.0,66.0,0.121,2013,2833,0.711,2054.0,5636.0,7690.0,1347,628.0,1093.0,1211.0,2347,14343,1.112,0.519,0.499,0.528,247,262,123,153,656,1922,1645,2615,391,341,2569,105,58,86,741,454,87,422,263,184,2065,1839,1303,1548
297,Alonzo Mourning,838,25977.0,5116,9701,0.527,22.0,89.0,0.247,4057,5862,0.692,2184.0,4953.0,7137.0,946,414.0,2356.0,2209.0,2810,14311,0.428,0.187,0.529,0.583,373,271,213,306,332,1553,1515,2030,76,47,2881,77,100,112,980,784,11,99,116,185,3381,3415,650,388
299,Glenn Robinson,688,25342.0,5571,12129,0.459,620.0,1823.0,0.34,2472,3016,0.82,1027.0,3162.0,4189.0,1879,826.0,389.0,2147.0,1847,14234,0.875,0.385,0.485,0.529,680,293,170,159,1421,351,333,993,267,302,716,403,276,387,508,286,380,108,516,186,2611,2665,1650,1511
78399,Tom Van Arsdale,929,28682.0,5505,12763,0.431,,,,3222,4226,0.762,247.0,794.0,3942.0,2085,230.0,16.0,,2922,14232,,,0.431,0.487,226,201,173,133,2270,3711,3711,3711,150,138,1659,1393,1306,429,444,1218,2297,3813,89,187,3813,3813,3026,2695
201152,Thaddeus Young,1172,33012.0,6143,12202,0.503,522.0,1593.0,0.328,1417,2143,0.661,2296.0,4318.0,6614.0,2135,1612.0,458.0,1641.0,2486,14225,1.301,0.982,0.525,0.541,57,112,124,157,545,424,390,1234,592,515,3325,67,139,149,425,35,311,230,217,188,1712,377,704,1127
224,Eddie Jones,954,32782.0,4932,11286,0.437,1546.0,4147.0,0.373,2745,3394,0.809,761.0,3096.0,3857.0,2812,1620.0,580.0,1507.0,2483,14155,1.866,1.075,0.505,0.554,207,115,234,197,2088,48,51,454,212,241,863,581,286,443,274,32,237,293,218,189,884,237,1108,836
201569,Eric Gordon,925,28885.0,4821,11214,0.43,2084.0,5602.0,0.372,2408,2974,0.81,338.0,1775.0,2113.0,2508,776.0,325.0,1676.0,1610,14134,1.496,0.463,0.523,0.564,235,191,251,205,2305,17,17,469,285,313,841,1179,659,938,328,320,467,216,667,190,1400,2219,744,647
203952,Andrew Wiggins,762,25776.0,5244,11662,0.45,1140.0,3199.0,0.356,2491,3433,0.726,989.0,2415.0,3404.0,1739,736.0,514.0,1417.0,1648,14119,1.227,0.519,0.499,0.536,521,276,199,179,1689,124,114,721,260,238,2321,431,426,525,556,356,279,331,638,191,1878,1839,1317,1294
78549,Gus Williams,825,25645.0,5793,12570,0.461,108.0,454.0,0.238,2399,3173,0.756,818.0,1404.0,2222.0,4597,1638.0,291.0,1646.0,1637,14093,2.47,0.837,0.465,0.505,403,287,148,140,1368,997,869,2068,289,280,1769,540,859,881,89,29,542,226,644,192,372,584,2185,2198
76545,Dave DeBusschere,875,31202.0,5722,13249,0.432,,,,2609,3730,0.699,134.0,623.0,9618.0,2497,67.0,39.0,,2801,14053,,,0.432,0.472,308,137,156,116,2251,3711,3711,3711,239,188,2755,1816,1461,47,332,2018,1824,3813,117,193,3813,3813,3015,3033
77418,Jerry Lucas,829,32131.0,5709,11441,0.499,,,,2635,3365,0.783,62.0,312.0,12942.0,2730,28.0,24.0,,2389,14053,,,0.499,0.544,396,122,157,193,658,3711,3711,3711,233,246,1276,2259,1866,17,288,2496,2117,3813,252,193,3813,3813,1309,1066
1938,Manu Ginobili,1057,26857.0,4584,10262,0.447,1495.0,4055.0,0.369,3380,4089,0.827,685.0,3012.0,3697.0,4001,1392.0,319.0,2116.0,2212,14043,1.891,0.658,0.52,0.582,116,253,289,266,1772,56,54,516,134,150,631,639,300,464,127,65,478,114,317,195,853,1117,801,394
2561,David West,1034,29141.0,5703,11519,0.495,57.0,215.0,0.265,2571,3148,0.817,1784.0,4806.0,6590.0,2273,764.0,850.0,1660.0,2408,14034,1.369,0.46,0.498,0.544,130,183,159,187,708,1221,1178,1879,245,287,746,151,109,152,385,331,141,220,247,196,1598,2239,1344,1065
76272,Fred Brown,963,24422.0,6006,12568,0.478,110.0,295.0,0.373,1896,2211,0.858,681.0,1601.0,2637.0,3160,1149.0,166.0,840.0,1937,14018,1.882,0.665,0.482,0.518,194,330,134,141,976,990,1051,451,421,498,342,644,729,734,212,118,899,661,467,197,862,1099,1730,1823
2430,Carlos Boozer,861,26906.0,5847,11221,0.521,1.0,14.0,0.071,2281,3158,0.722,2037.0,6155.0,8192.0,1928,765.0,346.0,1824.0,2612,13976,1.057,0.419,0.521,0.554,336,249,145,204,367,2498,2325,2713,316,285,2376,107,46,73,497,330,444,168,166,198,2168,2492,769,828
2738,Andre Iguodala,1231,39509.0,5028,10870,0.463,1081.0,3278.0,0.33,2831,3994,0.709,1118.0,4929.0,6047.0,5147,1765.0,633.0,2240.0,2180,13968,2.298,0.788,0.512,0.553,40,43,227,227,1327,136,105,1202,197,159,2597,364,104,190,70,20,217,98,330,199,485,705,951,853
76011,Alvan Adams,988,27203.0,5709,11464,0.498,2.0,15.0,0.133,2490,3160,0.788,2015.0,4922.0,6937.0,4012,1289.0,808.0,2194.0,3214,13910,1.477,0.489,0.498,0.541,160,242,157,191,667,2341,2287,2572,262,284,1190,110,105,127,126,78,152,102,55,200,1428,2074,1331,1128
166,Ron Harper,1009,31196.0,5326,11946,0.446,523.0,1811.0,0.289,2735,3799,0.72,1322.0,2987.0,4309.0,3916,1716.0,729.0,2251.0,2324,13910,1.74,0.762,0.468,0.511,144,138,195,168,1797,422,336,1708,215,180,2419,279,308,364,135,25,179,94,275,200,1032,762,2120,2038
77412,Bob Love,789,25120.0,5447,12688,0.429,,,,3001,3728,0.805,552.0,1033.0,4653.0,1123,232.0,56.0,,2130,13895,,,0.429,0.485,468,300,178,134,2318,3711,3711,3711,178,189,911,799,1099,322,865,1215,1611,3813,359,202,3813,3813,3063,2733
77160,Marques Johnson,691,23694.0,5733,11065,0.518,14.0,92.0,0.152,2412,3265,0.739,1825.0,2992.0,4817.0,2502,888.0,525.0,1627.0,1766,13892,1.538,0.546,0.519,0.556,672,356,153,214,390,1711,1509,2502,284,265,2124,138,305,301,330,244,271,237,563,203,1325,1678,818,792
456,Chuck Person,943,28941.0,5576,12176,0.458,1220.0,3370.0,0.362,1486,2056,0.723,1162.0,3601.0,4763.0,2645,683.0,197.0,1952.0,2565,13858,1.355,0.35,0.508,0.53,215,189,168,158,1463,101,98,620,558,536,2370,348,212,308,306,405,784,139,184,204,1627,2852,1042,1494
101114,Deron Williams,845,28865.0,4874,10964,0.445,1178.0,3296.0,0.357,2878,3502,0.822,353.0,2266.0,2619.0,6819,867.0,206.0,2402.0,2132,13804,2.839,0.361,0.498,0.552,363,193,242,221,1829,109,103,704,190,222,696,1142,467,740,24,264,760,79,357,205,190,2795,1324,873
100263,Bill Laimbeer,1068,33956.0,5574,11198,0.498,202.0,619.0,0.326,2440,2916,0.837,2819.0,7581.0,10400.0,2184,710.0,965.0,1594.0,3633,13790,1.37,0.445,0.507,0.552,110,97,169,206,671,761,750,1253,273,323,515,35,22,39,413,383,110,249,23,206,1597,2315,1070,865
978,Peja Stojakovic,804,26966.0,4825,10719,0.45,1760.0,4392.0,0.401,2237,2500,0.895,747.0,3035.0,3782.0,1408,747.0,106.0,1090.0,1398,13647,1.292,0.685,0.532,0.577,439,248,250,237,1670,32,39,183,333,418,188,588,297,455,712,347,1193,494,814,207,1731,1004,593,439
1628369,Jayson Tatum,579,19965.0,4739,10309,0.46,1532.0,4123.0,0.372,2633,3136,0.84,508.0,3735.0,4243.0,2205,636.0,380.0,1378.0,1220,13643,1.6,0.462,0.534,0.584,921,512,266,260,1404,51,53,472,234,289,493,864,197,381,404,445,392,342,997,208,1221,2223,567,379
76487,Billy Cunningham,654,22406.0,5116,11467,0.446,,,,3394,4717,0.72,159.0,714.0,6638.0,2625,115.0,45.0,,2431,13626,,,0.446,0.503,756,408,213,190,1791,3711,3711,3711,131,102,2422,1693,1378,145,311,1700,1735,3813,233,209,3813,3813,2695,2241
78615,Orlando Woolridge,851,24041.0,5150,10037,0.513,8.0,88.0,0.091,3315,4501,0.737,1361.0,2335.0,3696.0,1609,553.0,569.0,1747.0,2166,13623,0.921,0.317,0.514,0.567,350,343,209,284,437,1922,1522,2670,139,115,2163,274,450,465,616,564,245,190,342,210,2519,3026,918,605
203084,Harrison Barnes,981,30706.0,4807,10468,0.459,1406.0,3671.0,0.383,2601,3218,0.808,1008.0,3689.0,4697.0,1719,657.0,178.0,1115.0,1448,13621,1.542,0.589,0.526,0.573,173,146,255,254,1429,64,75,324,240,272,867,415,203,316,565,430,854,484,778,211,1320,1425,681,501
1365,Xavier McDaniel,870,25204.0,5673,11685,0.485,74.0,283.0,0.261,2186,3046,0.718,2082.0,3231.0,5313.0,1775,791.0,416.0,1887.0,2557,13606,0.941,0.419,0.489,0.522,319,296,162,176,840,1134,1076,1894,344,298,2446,96,263,247,540,311,351,151,187,212,2488,2492,1543,1689
76462,Dave Cowens,766,29565.0,5744,12499,0.46,1.0,14.0,0.071,2027,2590,0.783,1574.0,5122.0,10444.0,2910,599.0,488.0,543.0,2920,13516,1.622,0.51,0.46,0.496,511,176,152,145,1412,2498,2325,2713,388,398,1280,206,86,38,257,494,295,981,90,213,1192,1886,2356,2466
1884,Baron Davis,835,28593.0,4888,11951,0.409,1332.0,4159.0,0.32,2339,3292,0.711,762.0,2421.0,3183.0,6025,1530.0,360.0,2308.0,2361,13447,2.61,0.663,0.465,0.502,379,205,240,166,2915,74,49,1344,300,258,2578,580,423,580,42,48,423,87,259,214,293,1104,2199,2282
76912,Cliff Hagan,745,21731.0,5239,11630,0.45,,,,2969,3722,0.798,,,5116.0,2242,,,,2388,13447,,,0.45,0.507,554,440,200,184,1665,3711,3711,3711,181,190,1042,4015,4015,274,393,4015,4015,3813,253,214,3813,3813,2587,2143
120,Steven Smith,942,28857.0,4609,10485,0.44,1148.0,3208.0,0.358,3064,3625,0.845,1112.0,1948.0,3060.0,2922,726.0,275.0,1714.0,2278,13430,1.705,0.424,0.494,0.556,217,195,284,253,1995,120,112,697,169,203,445,365,585,607,254,366,572,204,290,216,1078,2462,1411,786
124,Vlade Divac,1134,33838.0,5205,10510,0.495,100.0,426.0,0.235,2888,4176,0.692,2881.0,6445.0,9326.0,3541,1288.0,1631.0,2470.0,3609,13398,1.434,0.521,0.5,0.543,71,102,203,252,706,1027,901,2094,188,144,2891,34,42,54,174,79,33,67,24,217,1497,1829,1225,1092
78350,Rudy Tomjanovich,768,25714.0,5630,11240,0.501,34.0,130.0,0.262,2089,2666,0.784,1173.0,2783.0,6198.0,1573,374.0,175.0,332.0,1937,13383,1.081,0.331,0.502,0.539,506,282,166,203,571,1398,1367,1893,372,384,1264,340,348,176,635,849,866,1314,467,218,2121,2976,1168,1185
2736,Luol Deng,902,30942.0,5130,11257,0.456,658.0,1982.0,0.332,2443,3175,0.769,1462.0,4006.0,5468.0,2042,880.0,444.0,1459.0,1499,13361,1.4,0.603,0.485,0.528,270,143,212,200,1518,328,295,1183,272,278,1518,237,165,237,459,249,324,307,739,219,1548,1348,1646,1539
203944,Julius Randle,701,22432.0,4829,10255,0.471,829.0,2495.0,0.332,2856,3793,0.753,1394.0,5031.0,6425.0,2663,480.0,281.0,1970.0,2127,13343,1.352,0.244,0.511,0.56,654,404,249,267,1118,240,203,1177,194,181,1823,263,91,162,303,671,560,136,361,220,1632,3290,970,716
203897,Zach LaVine,643,21055.0,4752,10139,0.469,1489.0,3834.0,0.388,2327,2795,0.833,290.0,2343.0,2633.0,2555,568.0,183.0,1698.0,1346,13320,1.505,0.335,0.542,0.586,784,466,264,276,1183,57,65,261,307,350,577,1281,445,736,319,543,834,209,865,221,1371,2912,473,352
979,Jermaine O'Neal,1011,27368.0,5144,11025,0.467,14.0,95.0,0.147,3007,4208,0.715,1991.0,5270.0,7261.0,1369,470.0,1820.0,1872.0,2896,13309,0.731,0.251,0.467,0.517,143,237,211,215,1241,1711,1498,2515,176,141,2487,111,76,107,731,693,24,154,93,222,2912,3244,2129,1849
1733,Al Harrington,981,28003.0,5028,11318,0.444,977.0,2778.0,0.352,2204,3030,0.727,1495.0,3987.0,5482.0,1649,858.0,246.0,1838.0,3069,13237,0.897,0.467,0.487,0.523,173,218,227,195,1856,174,160,799,339,301,2294,226,168,236,596,269,644,163,71,223,2578,2196,1577,1662
147,Jalen Rose,923,27925.0,4852,10945,0.443,746.0,2102.0,0.355,2770,3457,0.801,491.0,2702.0,3193.0,3527,729.0,315.0,2102.0,2408,13220,1.678,0.347,0.477,0.53,237,220,246,222,1887,277,267,751,211,233,955,894,361,576,175,363,485,117,247,224,1113,2872,1866,1478
1894,Corey Maggette,827,23361.0,4065,8969,0.453,463.0,1431.0,0.324,4605,5599,0.822,915.0,3107.0,4022.0,1696,590.0,139.0,1874.0,2338,13198,0.905,0.315,0.479,0.577,399,372,352,357,1588,457,429,1298,55,64,688,476,283,416,577,508,1002,152,266,225,2565,3036,1832,440
1628378,Donovan Mitchell,533,18040.0,4666,10399,0.449,1599.0,4369.0,0.366,2230,2653,0.841,426.0,1858.0,2284.0,2488,730.0,168.0,1432.0,1286,13161,1.737,0.51,0.526,0.569,1035,620,276,257,1717,42,40,558,335,386,482,1005,627,857,337,361,891,322,921,226,1038,1886,692,561
134,Kevin Johnson,735,25059.0,4512,9160,0.493,160.0,524.0,0.305,3943,4691,0.841,487.0,1917.0,2404.0,6711,1082.0,176.0,2258.0,1541,13127,2.972,0.479,0.501,0.585,574,303,297,344,743,853,823,1522,86,104,483,902,598,808,26,145,860,92,711,227,160,2132,1202,365
1897,Metta World Peace,991,31439.0,4666,11266,0.414,1154.0,3402.0,0.339,2572,3596,0.715,1159.0,3289.0,4448.0,2631,1721.0,522.0,1791.0,2586,13058,1.469,0.961,0.465,0.508,159,136,276,199,2763,116,95,1011,243,210,2479,349,254,344,310,24,276,176,176,228,1440,396,2178,2109
77662,Jeff Mullins,802,24574.0,5383,11631,0.463,,,,2251,2764,0.814,144.0,287.0,3427.0,3023,140.0,37.0,,2165,13017,,,0.463,0.507,441,320,190,183,1315,3711,3711,3711,327,358,772,1766,1912,518,235,1539,1849,3813,343,229,3813,3813,2260,2153
270,Horace Grant,1165,38625.0,5439,10695,0.509,4.0,63.0,0.063,2114,3053,0.692,3467.0,5976.0,9443.0,2575,1143.0,1136.0,1303.0,2832,12996,1.976,0.877,0.509,0.54,60,49,179,240,482,2152,1656,2726,367,297,2861,16,50,52,314,120,76,379,114,230,773,507,1024,1166
2746,Josh Smith,894,28999.0,5089,11247,0.452,450.0,1578.0,0.285,2368,3748,0.632,1717.0,4936.0,6653.0,2789,1083.0,1713.0,2197.0,2461,12996,1.269,0.493,0.472,0.504,277,187,217,201,1609,466,396,1751,296,185,3608,165,102,144,280,144,30,101,223,230,1772,2053,1980,2222
1536,Stephen Jackson,858,27397.0,4604,11112,0.414,1252.0,3763.0,0.333,2516,3154,0.798,674.0,2654.0,3328.0,2634,1109.0,317.0,2141.0,2043,12976,1.23,0.518,0.471,0.519,338,236,286,212,2755,88,71,1169,253,286,1041,652,369,550,308,133,480,109,401,232,1869,1847,2026,1775
76206,Bob Boozer,874,25549.0,4961,10738,0.462,,,,3042,3998,0.761,,,7119.0,1237,,,,2489,12964,,,0.462,0.519,310,291,233,235,1338,3711,3711,3711,171,156,1688,4015,4015,114,790,4015,4015,3813,214,233,3813,3813,2291,1789
383,Kendall Gill,966,29487.0,5068,11672,0.434,315.0,1051.0,0.3,2463,3267,0.754,1274.0,2728.0,4002.0,2945,1519.0,432.0,1734.0,2515,12914,1.698,0.876,0.448,0.493,188,179,221,177,2179,593,542,1591,269,264,1805,299,354,419,249,51,336,195,205,234,1089,509,2655,2539
203114,Khris Middleton,775,23809.0,4685,10180,0.46,1408.0,3641.0,0.387,2115,2407,0.879,482.0,3217.0,3699.0,3064,902.0,151.0,1616.0,1949,12893,1.896,0.558,0.529,0.574,498,352,274,272,1385,63,76,276,366,444,233,910,267,462,229,240,955,243,460,235,845,1603,640,487
934,Derrick Coleman,781,25902.0,4616,10335,0.447,326.0,1105.0,0.295,3326,4326,0.769,2079.0,5153.0,7232.0,1985,606.0,1051.0,2036.0,2062,12884,0.975,0.298,0.462,0.526,487,273,283,259,1774,582,526,1637,136,126,1537,99,82,109,475,483,95,126,384,236,2436,3104,2272,1576
47,Wayman Tisdale,840,23869.0,5338,10575,0.505,0.0,21.0,0.0,2202,2897,0.76,1617.0,3500.0,5117.0,1077,464.0,500.0,1407.0,2801,12878,0.765,0.33,0.505,0.543,369,349,193,246,533,2760,2150,2760,340,327,1701,193,223,272,898,704,287,333,117,237,2832,2980,1125,1076
22,Rik Smits,867,23102.0,5301,10461,0.507,3.0,26.0,0.115,2266,2932,0.773,1531.0,3746.0,5277.0,1215,372.0,1111.0,1579.0,3011,12871,0.769,0.236,0.507,0.548,327,382,196,256,496,2225,2045,2626,323,321,1453,213,194,251,801,851,81,257,76,238,2818,3308,1068,967
78331,Mychal Thompson,935,27764.0,5191,10306,0.504,1.0,12.0,0.083,2427,3707,0.655,2229.0,4722.0,6951.0,2141,701.0,1073.0,2104.0,2692,12810,1.018,0.333,0.504,0.537,223,224,204,261,541,2498,2402,2683,276,193,3381,72,114,124,423,390,92,116,142,239,2236,2919,1148,1272
78500,Paul Westphal,823,20947.0,5079,10084,0.504,55.0,200.0,0.275,2596,3166,0.82,393.0,1120.0,1580.0,3591,1022.0,262.0,1117.0,1705,12809,1.985,0.502,0.506,0.558,409,469,219,280,542,1233,1208,1812,241,281,713,1068,1038,1216,166,175,602,481,602,240,766,1933,1089,748
78520,Sidney Wicks,760,25762.0,5046,11002,0.459,0.0,2.0,0.0,2711,3955,0.685,1539.0,3268.0,6620.0,2437,592.0,432.0,667.0,2524,12803,0.931,0.379,0.459,0.502,524,278,224,217,1446,2760,2956,2760,219,164,2968,209,256,148,351,505,336,837,200,241,2500,2691,2390,2261
202326,DeMarcus Cousins,654,19509.0,4562,9924,0.46,426.0,1288.0,0.331,3252,4411,0.737,1692.0,4972.0,6664.0,1979,874.0,742.0,2149.0,2421,12802,0.921,0.407,0.481,0.539,756,537,293,293,1405,488,464,1193,145,122,2152,170,98,142,477,255,176,106,236,242,2519,2557,1762,1173
1885,Lamar Odom,961,32131.0,4811,10393,0.463,664.0,2126.0,0.312,2495,3599,0.693,1821.0,6238.0,8059.0,3554,848.0,892.0,2253.0,2916,12781,1.577,0.376,0.495,0.534,198,122,253,258,1312,325,264,1450,256,209,2851,139,45,77,170,275,127,93,91,243,1267,2699,1402,1359
77168,Mickey Johnson,904,25005.0,4733,10544,0.449,29.0,176.0,0.165,3253,4066,0.8,2201.0,4264.0,6465.0,2677,1025.0,632.0,2050.0,3101,12748,1.138,0.4,0.45,0.517,264,305,268,250,1712,1458,1259,2470,144,153,961,76,146,161,298,171,218,124,67,244,2016,2579,2589,1848
271,Johnny Newman,1159,28438.0,4456,9671,0.461,600.0,1786.0,0.336,3228,3984,0.81,950.0,1586.0,2536.0,1688,1064.0,246.0,1656.0,3199,12740,1.019,0.643,0.492,0.558,64,210,302,309,1370,364,341,1057,147,161,833,453,740,771,580,153,644,221,56,245,2232,1184,1473,758
76362,Bill Cartwright,963,27491.0,4656,8868,0.525,0.0,2.0,0.0,3401,4412,0.771,1812.0,4294.0,6106.0,1390,460.0,668.0,1892.0,2833,12713,0.735,0.243,0.525,0.588,194,233,278,366,345,2760,2956,2760,128,121,1495,143,140,184,722,713,200,149,113,246,2896,3294,701,335
288,Armen Gilliam,929,26427.0,4838,9895,0.489,0.0,17.0,0.0,3024,3896,0.776,2117.0,4284.0,6401.0,1088,676.0,607.0,1722.0,2009,12700,0.632,0.393,0.489,0.547,226,259,247,295,786,2760,2230,2760,173,169,1407,92,141,166,892,415,228,199,425,247,3079,2629,1537,981
754,Jim Jackson,885,29067.0,4811,11247,0.428,881.0,2413.0,0.365,2187,2651,0.825,1190.0,2962.0,4152.0,2851,726.0,188.0,2179.0,1972,12690,1.308,0.333,0.467,0.511,293,185,253,201,2368,219,215,577,343,387,651,330,311,395,269,366,814,103,448,248,1701,2919,2136,2027
202330,Gordon Hayward,835,25654.0,4425,9725,0.455,1111.0,3002.0,0.37,2726,3317,0.822,629.0,3069.0,3698.0,2940,808.0,321.0,1597.0,1420,12687,1.841,0.506,0.512,0.567,379,286,306,303,1536,128,136,500,217,253,695,702,290,463,251,302,476,246,802,249,908,1911,954,596
209,Dell Curry,1083,23551.0,5090,11146,0.457,1245.0,3098.0,0.402,1245,1476,0.843,599.0,2018.0,2617.0,1909,985.0,238.0,1299.0,1795,12670,1.47,0.758,0.513,0.537,100,366,216,210,1495,93,123,179,692,794,456,730,559,742,501,191,663,381,548,250,1438,768,944,1255
